Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),time,step,hybrid,latitude,longitude,valid_time,co,aermr04,aermr05,aermr06,aermr09,aermr07,aermr10,aermr08,no2,no,go3,q,so2,t,number,surface,u10,v10,d2m,t2m,sp
2024-10-21 05:30:00,243.5,405.0,94.32499999999999,73.215,115.625,67.66499999999999,23.11,2.385,283.79999999999995,5.01,131.31,,,,,29.465,74.375,1.0899999999999999,249.0,0.0,0.0,12.25,736.0,,2024-10-21 05:30:00,0 days,60.0,28.5,77.25,2024-10-21 05:30:00,1.0595562e-05,3.2579806e-09,2.0174866e-09,1.4556463e-09,5.379996e-09,5.7026136e-07,1.217451e-08,4.5881063e-07,9.999999e-15,4.1821266e-07,9.999999e-15,0.014393635,2.4402414e-07,294.40353,0,0.0,-0.40893555,-0.6412506,293.96948,296.1853,98621.875
2024-10-21 08:30:00,238.5,444.0,64.925,88.075,99.65,95.91,28.58,2.2350000000000003,28.35,4.96,142.01,,,,,31.725,65.5,2.26,247.0,0.0,0.0,290.25,735.0,,2024-10-21 08:30:00,0 days,60.0,28.5,77.25,2024-10-21 08:30:00,5.9621498e-06,3.8739927e-09,5.5406417e-09,7.007543e-09,4.1921044e-09,3.3510642e-07,7.187424e-09,2.3264403e-07,6.653223e-08,1.7306809e-07,4.5411594e-09,0.014988098,8.4367514e-08,296.1814,0,0.0,-0.81648254,0.010650635,294.47388,297.635,98806.06
2024-10-21 11:30:00,140.0,279.0,18.560000000000002,66.05,50.195,88.98,17.29,1.92,18.740000000000002,4.185,108.51,,,,,34.925,54.25,2.185,249.0,0.0,0.0,305.75,735.375,,2024-10-21 11:30:00,0 days,60.0,28.5,77.25,2024-10-21 11:30:00,1.227212e-06,3.5008725e-09,6.611174e-09,7.4458057e-09,1.8608386e-09,9.943378e-08,1.8114648e-09,4.612812e-08,2.2283169e-08,2.4077735e-09,1.6998918e-07,0.0143623445,2.5933446e-08,302.1856,0,0.0,-0.45742798,0.09788513,295.3777,304.20435,98731.81
2024-10-21 14:30:00,120.5,285.5,23.660000000000004,76.1,59.725,52.215,15.95,1.75,52.14,3.04,98.825,,,,,36.290000000000006,47.25,0.975,249.0,0.0,0.0,286.375,736.0,,2024-10-21 14:30:00,0 days,60.0,28.5,77.25,2024-10-21 14:30:00,7.99498e-07,2.582894e-09,5.019672e-09,6.630728e-09,1.2712817e-09,6.557099e-08,1.3482548e-09,3.025366e-08,8.094918e-09,5.792131e-10,1.9711756e-07,0.012996206,1.9072957e-08,304.17993,0,0.0,0.3809662,-0.8218231,294.82837,306.531,98464.94
2024-10-21 17:30:00,146.5,391.0,33.26,116.11500000000001,88.80000000000001,73.42500000000001,18.2025,1.96,12.04,3.19,84.875,,,,,33.905,53.415,1.205,248.625,0.0,0.0,60.75,735.0,,2024-10-21 17:30:00,0 days,60.0,28.5,77.25,2024-10-21 17:30:00,1.447454e-06,3.4381742e-09,6.1163945e-09,1.9753656e-09,2.6101326e-09,1.531289e-07,5.510252e-09,1.0672352e-07,5.486568e-08,1.5020873e-09,7.287807e-08,0.0139706,6.4510004e-08,302.00082,0,0.0,-0.038360596,-1.8661804,295.34546,303.72168,98364.875
2024-10-21 20:30:00,200.0,432.0,104.09,114.55,145.59,79.16499999999999,17.5,2.56,29.46,4.99,101.08500000000001,,,,,31.884999999999998,61.875,0.8999999999999999,249.0,0.0,0.0,5.0,735.0,,2024-10-21 20:30:00,0 days,60.0,28.5,77.25,2024-10-21 20:30:00,3.4235986e-06,3.9548382e-09,5.433435e-09,1.1229986e-09,4.963283e-09,3.2792178e-07,1.2747378e-08,2.6508621e-07,8.5194664e-08,5.8871734e-08,9.999999e-15,0.014065773,1.5053698e-07,298.77585,0,0.0,-1.3628693,-2.493103,295.02344,298.63354,98567.06
2024-10-21 23:30:00,219.0,787.0,203.125,92.875,214.53,58.58,16.44,3.115,22.93,4.34,168.185,,,,,30.375,71.0,0.31,249.0,0.0,0.0,5.0,736.0,,2024-10-21 23:30:00,0 days,60.0,28.5,77.25,2024-10-21 23:30:00,5.6958174e-06,3.824539e-09,3.889454e-09,9.704308e-10,5.900354e-09,4.521391e-07,1.4806673e-08,3.7172572e-07,7.46413e-08,1.7211067e-07,2.9663316e-10,0.0140107395,2.5875192e-07,296.76968,0,0.0,0.24972534,0.32164,294.54346,297.24902,98651.06
2024-10-22 02:30:00,251.5,679.0,197.435,83.575,204.95999999999998,62.6,14.95,2.98,32.1,4.21,176.925,,,,,29.549999999999997,76.125,0.3,249.0,0.0,0.0,5.0,735.5,,2024-10-22 02:30:00,0 days,60.0,28.5,77.25,2024-10-22 02:30:00,7.891768e-06,3.1918717e-09,2.2705535e-09,1.0140866e-09,5.505772e-09,5.1382835e-07,1.3041486e-08,4.2086717e-07,6.3924844e-08,2.890481e-07,5.113876e-10,0.014013521,3.2120295e-07,294.90906,0,0.0,1.2455292,0.0037994385,293.85205,297.51978,98631.375
2024-10-22 05:30:00,234.0,679.0,275.1,75.72999999999999,263.94,81.975,15.415,2.855,24.21,4.8149999999999995,164.77499999999998,,,,,29.25,77.625,0.32,249.0,0.0,0.0,12.25,735.0,,2024-10-22 05:30:00,0 days,60.0,28.5,77.25,2024-10-22 05:30:00,8.494722e-06,3.5934136e-09,2.994966e-09,1.9681465e-09,5.046041e-09,5.0046566e-07,1.0589233e-08,3.920359e-07,1.434591e-08,3.1403516e-07,9.999999e-15,0.014503163,2.126616e-07,293.85962,0,0.0,-0.8854065,-1.2503052,294.4358,296.00317,98689.125
2024-10-22 08:30:00,196.0,476.5,136.66,83.225,155.44,70.11500000000001,12.485,2.7800000000000002,10.59,5.49,130.56,,,,,32.28,66.5,0.74,248.875,0.0,0.0,290.375,735.875,,2024-10-22 08:30:00,0 days,60.0,28.5,77.25,2024-10-22 08:30:00,4.800389e-06,4.2541615e-09,5.617494e-09,3.5465746e-09,4.4479833e-09,3.31195e-07,6.947886e-09,2.2032813e-07,6.491205e-08,1.10611566e-07,5.132075e-09,0.014571871,9.590934e-08,295.8304,0,0.0,-1.0866852,-0.82151794,294.12256,297.04175,98912.69
2024-10-22 11:30:00,165.0,345.5,24.785,90.41,68.22,52.879999999999995,10.935,2.2,85.07,3.9850000000000003,101.815,,,,,34.42,50.5,1.155,249.0,0.0,0.0,299.75,736.75,,2024-10-22 11:30:00,0 days,60.0,28.5,77.25,2024-10-22 11:30:00,1.2797391e-06,4.885237e-09,9.040036e-09,8.0492555e-09,2.6353835e-09,1.3285748e-07,1.962551e-09,5.0877162e-08,2.1386834e-08,2.1815119e-09,1.6981821e-07,0.013637552,2.6378643e-08,301.4483,0,0.0,-0.9153595,-0.7348938,294.5288,303.56006,98869.19
2024-10-22 14:30:00,175.5,528.5,48.724999999999994,120.85,103.88,91.5,12.735,1.875,23.39,5.25,83.435,,,,,34.325,42.5,0.8999999999999999,150.125,0.0,0.0,285.625,734.875,,2024-10-22 14:30:00,0 days,60.0,28.5,77.25,2024-10-22 14:30:00,8.9467255e-07,5.570598e-09,1.04626565e-08,7.9875235e-09,2.663497e-09,1.2186328e-07,1.593012e-09,3.6077722e-08,8.098563e-09,5.0203397e-10,2.1179234e-07,0.012519695,2.0292987e-08,303.2522,0,0.0,0.05116272,-1.2155151,293.71973,305.68604,98597.31
2024-10-22 17:30:00,154.5,388.5,22.060000000000002,119.99,81.75999999999999,78.175,11.274999999999999,1.925,22.5,4.775,78.83500000000001,,,,,31.225,53.625,0.51,143.875,0.0,0.0,61.375,735.625,,2024-10-22 17:30:00,0 days,60.0,28.5,77.25,2024-10-22 17:30:00,1.5224039e-06,3.9109125e-09,6.6678467e-09,9.459882e-10,2.896602e-09,1.5845217e-07,5.173753e-09,9.949531e-08,5.5390952e-08,1.514266e-09,7.369818e-08,0.014046194,6.628113e-08,301.9889,0,0.0,0.25178528,-1.9368439,295.15918,303.51953,98530.81
2024-10-22 20:30:00,277.0,661.5,151.42000000000002,114.265,183.86999999999998,44.760000000000005,12.620000000000001,3.305,5.4350000000000005,5.85,92.61,,,,,29.049999999999997,62.125,0.36,249.0,0.0,0.0,5.0,737.0,,2024-10-22 20:30:00,0 days,60.0,28.5,77.25,2024-10-22 20:30:00,3.1416942e-06,3.77824e-09,5.238178e-09,9.497398e-10,4.614158e-09,2.9310263e-07,1.0887945e-08,2.263181e-07,9.52389e-08,3.7457227e-08,1.3870178e-09,0.014017843,1.3394165e-07,298.32767,0,0.0,-0.43162537,-2.0204926,295.2256,297.84302,98665.75
2024-10-22 23:30:00,326.21875,759.875,230.66500000000002,123.44,253.19,83.86,13.5,3.51,4.8500000000000005,8.11,99.16499999999999,,,,,28.015,68.625,0.3,249.0,0.0,0.0,5.0,735.625,,2024-10-22 23:30:00,0 days,60.0,28.5,77.25,2024-10-22 23:30:00,4.356105e-06,3.6101255e-09,4.307708e-09,7.166818e-10,4.8006967e-09,3.6021424e-07,1.1027872e-08,2.8352525e-07,9.38164e-08,9.973789e-08,3.9261328e-10,0.013659678,2.0979056e-07,296.6359,0,0.0,1.136322,-1.853775,294.16064,295.99976,98677.75
2024-10-23 02:30:00,295.28125,667.5,124.625,104.69999999999999,156.99499999999998,106.75,12.235,3.105,6.859999999999999,10.194999999999999,113.64,,,,,27.79,69.875,0.32499999999999996,249.0,0.0,0.0,5.0,735.0,,2024-10-23 02:30:00,0 days,60.0,28.5,77.25,2024-10-23 02:30:00,5.746945e-06,3.4277718e-09,3.4492587e-09,8.11724e-10,4.4593875e-09,4.0287136e-07,9.518928e-09,3.1871076e-07,8.629901e-08,1.7759987e-07,9.5023774e-11,0.013578646,2.5633216e-07,295.04398,0,0.0,1.2810974,-1.1692047,293.50488,295.6831,98649.94
2024-10-23 05:30:00,264.34375,687.5,85.19,88.565,116.365,55.16,10.545,3.24,4.32,7.54,103.785,,,,,27.4,72.5,0.585,249.0,0.0,0.0,12.125,737.0,,2024-10-23 05:30:00,0 days,60.0,28.5,77.25,2024-10-23 05:30:00,4.7153376e-06,3.4824552e-09,4.096819e-09,1.0522854e-09,3.746381e-09,3.354321e-07,6.5531154e-09,2.4670646e-07,6.314081e-08,1.268478e-07,1.740077e-10,0.013801514,1.5842383e-07,294.90234,0,0.0,1.2884674,-1.1100159,292.97827,295.57178,98698.875
2024-10-23 08:30:00,233.40625,633.0,86.875,104.06,125.99,73.61500000000001,10.51,2.69,4.46,4.15,97.74000000000001,,,,,30.04,64.125,0.95,148.625,0.0,0.0,291.625,736.625,,2024-10-23 08:30:00,0 days,60.0,28.5,77.25,2024-10-23 08:30:00,3.7242062e-06,3.5759058e-09,4.6879904e-09,1.7843149e-09,3.5590508e-09,2.775163e-07,5.3693157e-09,1.8326726e-07,8.008167e-08,7.202294e-08,8.1883895e-09,0.0142207295,9.675148e-08,296.66266,0,0.0,1.7736816,-1.1138763,293.2234,296.53247,98856.875
2024-10-23 11:30:00,202.46875,486.0,47.45,93.58500000000001,88.515,108.44,13.690000000000001,1.99,23.310000000000002,5.24,84.74000000000001,,,,,33.265,51.625,1.55,71.25,0.0,0.0,303.125,735.0,,2024-10-23 11:30:00,0 days,60.0,28.5,77.25,2024-10-23 11:30:00,1.1690169e-06,3.4115146e-09,5.7835905e-09,2.9232865e-09,2.4323903e-09,1.2287589e-07,1.6466721e-09,4.4943192e-08,2.3118433e-08,2.417579e-09,1.5744027e-07,0.013232783,2.6614202e-08,302.27695,0,0.0,1.567276,-2.3737488,293.92676,303.28882,98787.19
2024-10-23 14:30:00,128.0,322.5,35.515,88.35,75.815,58.849999999999994,12.635,1.88,30.875,3.485,78.315,,,,,33.75,44.25,1.4249999999999998,135.25,0.0,0.0,286.5,737.0,,2024-10-23 14:30:00,0 days,60.0,28.5,77.25,2024-10-23 14:30:00,7.7776e-07,2.9614284e-09,5.187303e-09,2.7429792e-09,2.0601068e-09,9.468829e-08,1.2428991e-09,2.8087783e-08,8.010846e-09,4.8169824e-10,1.9469331e-07,0.012016624,1.7739808e-08,304.07242,0,0.0,1.5410461,-3.0597076,294.26294,305.35815,98496.75
2024-10-23 17:30:00,143.0,516.0,83.68,108.80000000000001,125.91,40.31,12.870000000000001,2.0949999999999998,9.8,4.05,87.725,,,,,31.44,52.25,0.61,8.625,0.0,0.0,61.74999999999999,737.5,,2024-10-23 17:30:00,0 days,60.0,28.5,77.25,2024-10-23 17:30:00,1.079964e-06,2.748692e-09,4.5649813e-09,1.1265797e-09,2.5074485e-09,1.2997424e-07,3.6256083e-09,7.01086e-08,3.6549466e-08,6.6917494e-10,1.0007745e-07,0.0129774045,4.493029e-08,301.8403,0,0.0,1.7310028,-1.4963989,294.58716,302.5376,98424.94
2024-10-23 20:30:00,225.5,643.5,138.36,148.985,191.83,120.935,15.450000000000001,2.6149999999999998,5.675000000000001,8.280000000000001,99.91499999999999,,,,,30.15,57.625,0.52,1.375,0.0,0.0,5.0,735.0,,2024-10-23 20:30:00,0 days,60.0,28.5,77.25,2024-10-23 20:30:00,1.5329076e-06,2.816364e-09,4.317144e-09,6.8934014e-10,3.006459e-09,1.7285382e-07,5.2617963e-09,1.1040996e-07,6.3354e-08,6.2047434e-10,3.8040845e-08,0.012200359,7.337502e-08,298.53525,0,0.0,2.3290558,-1.6431274,292.50684,298.18042,98555.625
2024-10-23 23:30:00,204.0,495.5,98.11,98.275,132.025,90.965,15.114999999999998,2.43,11.84,7.25,108.375,,,,,29.49,58.0,0.5900000000000001,1.125,0.0,0.0,5.0,735.835,,2024-10-23 23:30:00,0 days,60.0,28.5,77.25,2024-10-23 23:30:00,1.48333e-06,3.123887e-09,4.8701168e-09,1.5081696e-09,2.6061784e-09,1.6114208e-07,3.8531383e-09,9.894916e-08,6.066825e-08,5.719869e-10,3.6077004e-08,0.011206478,7.696556e-08,296.9255,0,0.0,2.1119232,-2.1585388,291.57568,296.99707,98594.56
2024-10-24 02:30:00,200.5,339.0,36.9,68.385,66.41499999999999,42.54,13.309999999999999,2.145,9.835,4.21,97.965,,,,,28.450000000000003,62.375,0.7,23.0,0.0,0.0,5.125,737.0,,2024-10-24 02:30:00,0 days,60.0,28.5,77.25,2024-10-24 02:30:00,1.5332266e-06,3.3537617e-09,5.2184532e-09,1.3633326e-09,2.260511e-09,1.5801376e-07,2.9151366e-09,9.8020806e-08,6.218303e-08,7.6016704e-10,2.9363301e-08,0.010837461,8.177469e-08,295.45587,0,0.0,1.693512,-1.9478302,290.36035,295.9048,98541.06
2024-10-24 05:30:00,233.5,448.0,100.49000000000001,114.9,142.84,88.39,16.675,2.05,3.66,5.0600000000000005,97.5,,,,,27.415,66.5,0.72,48.5,0.0,0.0,11.875,735.5,,2024-10-24 05:30:00,0 days,60.0,28.5,77.25,2024-10-24 05:30:00,1.6021902e-06,4.3531827e-09,6.6258963e-09,1.557737e-09,2.4734188e-09,1.7248072e-07,2.757794e-09,1.0161281e-07,5.7923224e-08,1.330676e-09,2.0315762e-08,0.012198894,7.664568e-08,293.61957,0,0.0,3.0364532,-1.927063,291.00854,295.31958,98539.06
2024-10-24 08:30:00,222.5,543.0,149.05,138.425,194.825,99.94,17.675,2.215,7.95,5.335,95.97999999999999,,,,,29.33,59.5,0.975,35.75,0.0,0.0,297.25,735.0,,2024-10-24 08:30:00,0 days,60.0,28.5,77.25,2024-10-24 08:30:00,1.5482251e-06,4.5924367e-09,6.922562e-09,1.9119852e-09,2.5472175e-09,1.6498635e-07,2.7967602e-09,9.100734e-08,3.8674493e-08,8.042974e-09,4.394183e-08,0.012820121,6.105506e-08,295.4268,0,0.0,2.8057709,-2.0408325,291.61084,296.08716,98700.125
2024-10-24 11:30:00,96.0,260.5,36.45,97.61,81.56,34.875,13.91,2.05,28.060000000000002,4.035,75.7,,,,,33.525000000000006,46.75,1.2149999999999999,77.0,0.0,0.0,305.875,737.25,,2024-10-24 11:30:00,0 days,60.0,28.5,77.25,2024-10-24 11:30:00,1.0690792e-06,3.7072425e-09,5.906543e-09,2.3871962e-09,2.2204008e-09,1.1964232e-07,1.9161401e-09,5.1528232e-08,1.3551012e-08,1.5496759e-09,1.5588499e-07,0.013088527,3.2352432e-08,301.78793,0,0.0,2.0015106,-2.8959808,293.09302,303.80737,98641.44
2024-10-24 14:30:00,106.0,308.5,40.765,121.85,97.86500000000001,50.3,14.83,1.855,30.735,3.37,77.825,,,,,34.335,43.5,1.23,65.0,0.0,0.0,288.875,736.875,,2024-10-24 14:30:00,0 days,60.0,28.5,77.25,2024-10-24 14:30:00,7.2093894e-07,2.4300846e-09,4.0002703e-09,1.4667876e-09,1.6842225e-09,8.381264e-08,1.4375647e-09,3.268599e-08,7.086828e-09,5.7243454e-10,1.784338e-07,0.011103821,1.976207e-08,304.62717,0,0.0,1.3753204,-3.1670227,291.01562,306.4834,98355.69
2024-10-24 17:30:00,155.0,561.0,179.6,180.05,241.95,91.39,16.32,2.02,9.065,5.6,96.54,,,,,31.525,51.0,0.5349999999999999,155.5,0.0,0.0,62.625,735.0,,2024-10-24 17:30:00,0 days,60.0,28.5,77.25,2024-10-24 17:30:00,1.0719621e-06,2.1602347e-09,3.4094967e-09,5.3620397e-10,2.1357334e-09,1.2004324e-07,3.949488e-09,7.665534e-08,3.855805e-08,8.244001e-10,8.471191e-08,0.012062125,4.8366246e-08,302.06918,0,0.0,1.4073334,-1.5894775,294.05737,302.91528,98322.56
2024-10-24 20:30:00,137.5,915.5,314.15,129.915,324.315,53.31,17.485,3.2649999999999997,5.15,6.75,108.215,,,,,29.585,58.125,0.45999999999999996,144.25,0.0,0.0,5.125,736.625,,2024-10-24 20:30:00,0 days,60.0,28.5,77.25,2024-10-24 20:30:00,1.7670638e-06,2.6047218e-09,3.795577e-09,4.1052317e-10,2.9720617e-09,1.8641015e-07,6.499363e-09,1.3667812e-07,7.818002e-08,2.2194513e-09,1.3341643e-08,0.011507892,8.7496886e-08,297.79477,0,0.0,2.2491608,-1.0682983,292.37524,297.73047,98429.875
2024-10-24 23:30:00,158.0,440.0,115.07,109.39999999999999,151.76,39.13,14.525,2.67,4.75,6.390000000000001,98.435,,,,,29.125,58.875,0.61,148.125,0.0,0.0,5.0,737.0,,2024-10-24 23:30:00,0 days,60.0,28.5,77.25,2024-10-24 23:30:00,1.7513577e-06,3.3573144e-09,5.0083315e-09,1.431431e-09,2.6568294e-09,1.8101747e-07,4.875787e-09,1.261588e-07,8.012368e-08,3.2744367e-09,7.975824e-09,0.010989917,9.644316e-08,295.99875,0,0.0,1.9732971,-1.2610016,291.77417,296.04883,98493.31
2024-10-25 02:30:00,240.0,469.5,79.935,138.16,138.475,92.41499999999999,15.365,2.105,5.45,7.765000000000001,96.0,,,,,27.69,64.125,0.4,5.125,0.0,0.0,5.0,735.0,,2024-10-25 02:30:00,0 days,60.0,28.5,77.25,2024-10-25 02:30:00,1.8851375e-06,3.884793e-09,5.7359273e-09,1.831495e-09,2.4030449e-09,1.891097e-07,3.8481502e-09,1.3097613e-07,8.049077e-08,1.0212261e-08,1.357374e-09,0.010895606,1.07716744e-07,294.43222,0,0.0,1.9529877,-1.1382446,291.00757,294.5879,98417.125
2024-10-25 05:30:00,241.5,481.0,141.35,124.48,181.14999999999998,85.35,15.125,2.295,7.365,6.0,103.285,,,,,27.075,65.75,0.405,115.75,0.0,0.0,12.25,735.875,,2024-10-25 05:30:00,0 days,60.0,28.5,77.25,2024-10-25 05:30:00,1.8513394e-06,4.3083617e-09,6.2537993e-09,1.8612809e-09,2.31565e-09,1.8892607e-07,3.341306e-09,1.2790414e-07,7.37465e-08,1.196662e-08,1.5109223e-09,0.01169158,9.370058e-08,293.04483,0,0.0,2.1114502,-1.3549347,290.6255,294.32227,98468.375
2024-10-25 08:30:00,237.0,577.5,127.375,122.56,168.7,41.71,15.04,2.6550000000000002,8.559999999999999,4.199999999999999,93.965,,,,,29.75,56.25,0.8500000000000001,163.0,0.0,0.0,296.375,737.0,,2024-10-25 08:30:00,0 days,60.0,28.5,77.25,2024-10-25 08:30:00,1.6440707e-06,4.161535e-09,6.022759e-09,1.9408617e-09,2.303218e-09,1.7030881e-07,3.1716318e-09,1.0685726e-07,4.9669943e-08,1.36594736e-08,3.124179e-08,0.01256476,6.755829e-08,295.26486,0,0.0,2.4367065,-1.7104645,291.87988,295.9182,98649.31
2024-10-25 11:30:00,148.5,401.0,61.925000000000004,127.25,118.02000000000001,77.25,16.89,1.9249999999999998,22.520000000000003,3.9949999999999997,76.425,,,,,33.125,44.375,1.5,198.625,0.0,0.0,307.375,735.5,,2024-10-25 11:30:00,0 days,60.0,28.5,77.25,2024-10-25 11:30:00,9.506234e-07,3.0344012e-09,4.88275e-09,2.9938292e-09,1.6848256e-09,9.74693e-08,1.8251569e-09,4.895233e-08,1.4651216e-08,1.4894255e-09,1.5031446e-07,0.01282073,2.9474222e-08,301.6701,0,0.0,2.09021,-2.4555664,292.91577,303.43872,98561.875
2024-10-25 14:30:00,71.0,314.0,76.94999999999999,122.57,127.935,72.22,14.024999999999999,1.505,24.875,3.34,85.83500000000001,,,,,34.285,37.75,1.5,159.875,0.0,0.0,291.375,735.0,,2024-10-25 14:30:00,0 days,60.0,28.5,77.25,2024-10-25 14:30:00,6.373693e-07,1.9728432e-09,3.3645193e-09,2.926697e-09,1.089421e-09,5.893321e-08,1.3130119e-09,2.8883079e-08,7.311921e-09,5.992433e-10,1.623304e-07,0.011090601,1.7771754e-08,304.27588,0,0.0,2.6000366,-2.7407837,291.0786,306.0022,98304.5
2024-10-25 17:30:00,54.75,259.0,140.425,127.41,181.97500000000002,32.129999999999995,14.15,1.805,11.96,3.96,82.825,,,,,31.450000000000003,45.125,0.66,217.5,0.0,0.0,53.875,737.375,,2024-10-25 17:30:00,0 days,60.0,28.5,77.25,2024-10-25 17:30:00,8.525975e-07,1.588333e-09,2.6555114e-09,1.606395e-09,1.3005028e-09,7.643234e-08,2.7692426e-09,5.3301676e-08,2.8444612e-08,1.8467006e-10,9.5631144e-08,0.012248929,3.7230336e-08,302.13254,0,0.0,2.1093445,-1.1600342,292.72705,302.95312,98227.75
2024-10-25 20:30:00,120.5,527.5,296.315,168.765,330.645,48.629999999999995,17.9,2.81,3.525,6.29,90.63,,,,,29.450000000000003,51.375,0.525,64.125,0.0,0.0,5.0,736.5,,2024-10-25 20:30:00,0 days,60.0,28.5,77.25,2024-10-25 20:30:00,1.6052787e-06,1.4907258e-09,2.2562006e-09,8.6083674e-10,2.2051747e-09,1.5005787e-07,5.822006e-09,1.2291898e-07,7.425751e-08,2.1162805e-09,1.6798475e-08,0.012074954,8.353189e-08,298.24463,0,0.0,2.054123,-0.5687256,291.99976,296.8274,98419.0
2024-10-25 23:30:00,165.5,620.5,354.375,181.67000000000002,384.185,83.86500000000001,18.045,2.8,4.5,6.9,96.485,,,,,28.5,54.875,0.415,2.25,0.0,0.0,5.0,735.0,,2024-10-25 23:30:00,0 days,60.0,28.5,77.25,2024-10-25 23:30:00,2.071226e-06,1.6893011e-09,2.5787017e-09,1.8221726e-09,2.2765434e-09,1.8357119e-07,5.668369e-09,1.5101946e-07,8.599279e-08,1.6700994e-08,2.954205e-09,0.011701871,1.1958664e-07,296.00443,0,0.0,1.9145508,-0.6210785,291.2024,295.14282,98454.0
2024-10-26 02:30:00,179.5,348.5,152.56,112.91499999999999,184.08499999999998,58.46,14.125,2.59,6.050000000000001,7.465,98.15,,,,,27.174999999999997,61.0,0.365,1.125,0.0,0.0,5.0,736.875,,2024-10-26 02:30:00,0 days,60.0,28.5,77.25,2024-10-26 02:30:00,2.5478578e-06,2.0233983e-09,3.0424872e-09,2.1864253e-09,2.1482922e-09,2.1400962e-07,4.946614e-09,1.7510811e-07,8.3989654e-08,4.0399925e-08,9.999999e-15,0.011412673,1.4641762e-07,294.0696,0,0.0,1.9972992,-0.65919495,290.6709,293.9038,98417.75
2024-10-26 05:30:00,183.0,447.5,285.58000000000004,111.4,291.44,42.115,14.86,2.63,4.03,6.21,97.6,,,,,26.3,66.25,1.075,29.75,0.0,0.0,12.25,737.0,,2024-10-26 05:30:00,0 days,60.0,28.5,77.25,2024-10-26 05:30:00,2.6655896e-06,2.4883775e-09,3.7045993e-09,2.6120688e-09,2.0764945e-09,2.2141765e-07,4.4206026e-09,1.7582664e-07,8.535407e-08,4.894065e-08,2.3207325e-10,0.011833957,1.2351856e-07,292.80527,0,0.0,1.9250946,-0.7063751,290.79688,294.33105,98529.0
2024-10-26 08:30:00,200.0,575.0,187.715,187.8,252.51000000000002,88.19,15.43,2.38,5.35,5.95,92.89,,,,,29.71,54.375,0.8999999999999999,216.0,0.0,0.0,296.375,735.0,,2024-10-26 08:30:00,0 days,60.0,28.5,77.25,2024-10-26 08:30:00,2.3798536e-06,2.6896032e-09,4.1013664e-09,2.8405225e-09,2.1223059e-09,1.9959373e-07,4.2486477e-09,1.4908645e-07,7.6588286e-08,3.4687943e-08,1.8357236e-08,0.0126106655,8.5127795e-08,295.3201,0,0.0,1.4259491,-1.2320099,291.67847,295.97754,98658.56
2024-10-26 11:30:00,196.5,363.5,60.075,150.135,128.65,84.55,16.285,2.275,34.05,5.5600000000000005,88.775,,,,,32.25,48.375,1.435,237.75,0.0,0.0,306.5,735.625,,2024-10-26 11:30:00,0 days,60.0,28.5,77.25,2024-10-26 11:30:00,1.0277362e-06,1.6220554e-09,2.6845726e-09,2.3891857e-09,1.5012791e-09,9.589152e-08,1.9140671e-09,5.289607e-08,1.9866926e-08,1.8962822e-09,1.5611255e-07,0.012303858,2.8735258e-08,301.66238,0,0.0,0.32667542,-2.4471436,292.5332,303.59424,98580.31
2024-10-26 14:30:00,192.5,366.5,30.825,114.75,86.15,33.325,12.815,2.13,44.825,3.65,64.425,,,,,33.375,43.75,1.44,233.625,0.0,0.0,289.5,737.625,,2024-10-26 14:30:00,0 days,60.0,28.5,77.25,2024-10-26 14:30:00,8.0776107e-07,1.6345894e-09,2.947374e-09,4.1873136e-09,1.4079777e-09,8.1286515e-08,1.761542e-09,4.1697888e-08,1.0132918e-08,6.146337e-10,1.9080794e-07,0.011242213,2.1857772e-08,303.79047,0,0.0,0.9629364,-2.484085,292.02637,305.6936,98300.125
2024-10-26 17:30:00,210.0,497.5,141.225,198.115,220.14999999999998,93.15,37.235,3.1050000000000004,9.084999999999999,6.775,67.775,,,,,30.810000000000002,51.25,0.39,249.0,0.0,0.0,54.25,735.375,,2024-10-26 17:30:00,0 days,60.0,28.5,77.25,2024-10-26 17:30:00,1.4064259e-06,1.9268853e-09,3.3011105e-09,1.3764918e-09,2.4455566e-09,1.5107469e-07,5.7459246e-09,1.1178395e-07,5.68526e-08,6.3971584e-10,5.6096958e-08,0.011814077,6.621741e-08,301.87738,0,0.0,0.8276062,-2.2687988,294.38208,302.38184,98247.625
2024-10-26 20:30:00,377.0,919.5,404.05,214.515,439.515,80.25,20.369999999999997,4.17,13.04,8.440000000000001,102.685,,,,,28.785,62.5,0.3,249.0,0.0,0.0,5.0,736.0,,2024-10-26 20:30:00,0 days,60.0,28.5,77.25,2024-10-26 20:30:00,3.844599e-06,1.6736266e-09,2.0809665e-09,6.4551386e-10,5.192067e-09,3.579413e-07,1.45819e-08,3.0340374e-07,7.2403715e-08,8.764047e-08,1e-14,0.012066817,1.6552193e-07,298.45938,0,0.0,-1.2772522,-1.5671844,292.8662,297.81177,98421.875
